date,close,macd_hist,rsi,supertrend_signal,bb_percent,stoch_k,stoch_d,atr_pct,roc,obv,vwap
1994-12-01,3.910156,-0.019608,51.606632,1,0.357871,41.428412,48.372161,0.018884,-3.003882,8935848000.000000,169213529.466629
1994-12-02,3.953125,-0.017437,54.183521,1,0.510173,53.846096,51.109129,0.018875,-2.032902,8973563200.000000,148110733.333333
1994-12-05,3.957031,-0.015477,54.418942,1,0.503235,55.384459,53.246794,0.018659,-2.030965,9011729600.000000,151621990.533193
1994-12-06,3.960938,-0.013717,54.669695,1,0.500001,60.655856,56.951325,0.018479,-1.361856,9050560000.000000,154108162.343852
1994-12-07,3.937500,-0.013887,52.738131,1,0.397388,52.542422,54.746873,0.017734,-1.754398,9013816000.000000,145349318.340302
1994-12-08,3.906250,-0.015727,50.241921,1,0.240053,38.983114,46.864994,0.018990,-1.574803,8971881600.000000,164679883.333333
1994-12-09,3.945313,-0.013992,53.211726,1,0.452309,55.932456,51.398725,0.018263,1.814528,9051838400.000000,314205250.208791
1994-12-12,3.945313,-0.012569,53.189715,1,0.434590,62.264281,56.831503,0.020343,2.642289,9051838400.000000,256151795.762634
1994-12-13,3.921875,-0.012884,51.056597,1,0.296455,50.943335,53.887419,0.020366,0.803213,9021619200.000000,118673316.666667
1994-12-14,3.953125,-0.010751,53.589967,1,0.555783,59.090632,56.489025,0.019765,-0.197251,9055260800.000000,132726630.347188
1994-12-15,3.968750,-0.008170,54.812339,1,0.761483,68.181541,62.335283,0.019329,-0.974671,9084115200.000000,114591046.252950
1994-12-16,3.960938,-0.006919,54.061927,1,0.743461,63.636364,62.985823,0.018849,0.795229,9030094400.000000,214764337.105687
1994-12-19,3.914063,-0.009044,49.460174,1,0.214787,38.095349,50.540586,0.018873,0.099918,8998587200.000000,123895510.015869
1994-12-20,3.742188,-0.021132,36.667130,0,-1.160131,20.454684,35.497635,0.028297,-5.335956,8745131200.000000,957720498.619080
1994-12-21,3.843750,-0.021331,46.017628,1,-0.206971,50.000000,42.748818,0.027714,-2.862778,8814526400.000000,264930655.393473
1994-12-22,3.789063,-0.023992,42.985121,0,-0.605164,34.091048,38.419933,0.028251,-4.339250,8757171200.000000,218517346.616364
1994-12-23,3.804688,-0.023514,44.277436,1,-0.378413,38.636502,38.528218,0.026006,-3.373004,8776657600.000000,74139671.791840
1994-12-27,3.796875,-0.022535,43.819813,0,-0.316075,36.363636,37.445927,0.024315,-2.800000,8756091200.000000,78409406.537882
1994-12-28,3.812500,-0.019748,45.065494,1,-0.115804,40.909091,39.177509,0.022793,-3.366348,8791052800.000000,132562733.333333
1994-12-29,3.863281,-0.013684,49.071340,1,0.276072,55.681749,47.429629,0.022080,-2.079226,8814499200.000000,90030518.090057
1994-12-30,3.820313,-0.011836,46.151815,1,0.007157,43.181957,45.305793,0.020500,-2.589629,8793812800.000000,79351747.364044
1995-01-03,3.761719,-0.013697,42.502434,0,-0.286638,26.136433,35.721113,0.021187,-4.841891,8754267200.000000,149789267.761739
1995-01-04,3.789063,-0.012271,44.738244,0,-0.033605,34.091048,34.906080,0.020959,-4.527547,8805878400.000000,194482837.370046
1995-01-05,3.726563,-0.014564,41.087535,0,-0.303345,15.909230,25.407655,0.022391,-5.917159,8766054400.000000,149340012.659709
1995-01-06,3.789063,-0.011057,46.060511,0,0.121999,34.091048,29.749351,0.022891,-3.193612,8812736000.000000,176636374.086507
1995-01-09,3.765625,-0.009559,44.622983,0,0.031206,30.769183,30.259267,0.022618,0.626292,8766736000.000000,173458333.333333
1995-01-10,3.812500,-0.004889,48.206623,1,0.344837,56.250000,43.254634,0.022004,-0.813008,8808920000.000000,160826500.000000
1995-01-11,3.835938,0.000039,49.911376,1,0.513697,76.190698,59.722666,0.020856,1.237113,8840432000.000000,120713942.508698
1995-01-12,3.828125,0.002877,49.339256,1,0.495420,68.181541,63.952103,0.020438,0.616004,8813435200.000000,103698650.124359
1995-01-13,3.921875,0.010731,55.745415,1,1.037779,93.103434,78.527768,0.021393,3.292181,8854742400.000000,161463827.398936
1995-01-16,4.007813,0.020794,60.550665,1,1.426317,92.683065,85.605417,0.022090,5.122963,8929390400.000000,298008824.364980
1995-01-17,4.039063,0.028177,62.068962,1,1.464774,91.304348,88.454882,0.020747,4.550069,9003323200.000000,299004301.920573
1995-01-18,4.066406,0.033179,63.224597,1,1.456568,96.808377,92.631629,0.019655,6.441692,9053827200.000000,204712169.055939
1995-01-19,3.968750,0.028373,55.362467,1,1.012778,70.212727,81.422178,0.021130,5.503628,8986718400.000000,268347824.083328
1995-01-20,3.851563,0.016362,47.950382,1,0.495654,38.297922,59.860050,0.024453,1.649484,8904329600.000000,319900275.595347
1995-01-23,3.925781,0.012642,52.179098,1,0.803356,58.510519,59.185285,0.026865,5.345892,8958172800.000000,208992937.387594
1995-01-24,3.875977,0.006369,49.338116,1,0.561126,44.946867,52.066076,0.025561,2.293814,8921433600.000000,143237446.054077
1995-01-25,3.859375,0.000930,48.401354,1,0.467761,36.363636,44.214856,0.024684,2.489627,8868974400.000000,202186500.000000
1995-01-26,3.742188,-0.010122,42.415503,0,-0.070545,2.272866,23.243861,0.026902,-1.844250,8788137600.000000,304190575.348663
1995-01-27,3.742188,-0.016612,42.495201,0,-0.027685,2.272866,12.758364,0.023529,-2.443992,8788137600.000000,218757988.445282
1995-01-30,3.687500,-0.023355,39.996976,0,-0.217310,1.960667,7.359515,0.023389,-3.673469,8732972800.000000,204569484.203084
1995-01-31,3.710938,-0.024863,41.681988,0,-0.097264,16.071538,11.715526,0.023609,-5.378474,8792918400.000000,221517734.528097
1995-02-01,3.695313,-0.025447,40.885099,0,-0.127546,12.500109,12.107818,0.024827,-7.797270,8726212800.000000,248560873.437500
1995-02-02,3.687500,-0.024865,40.576423,0,-0.145960,10.714286,11.411052,0.023438,-8.704073,8679900800.000000,170534306.388855
1995-02-03,3.757813,-0.018541,45.962794,0,0.158698,26.785823,19.098437,0.023354,-7.588834,8740233600.000000,226090892.922974
1995-02-06,3.804688,-0.010401,49.207845,0,0.345898,37.500109,28.299273,0.021859,-4.133846,8788579200.000000,183436323.052979
1995-02-07,3.812500,-0.004021,49.739726,1,0.379016,40.740741,34.520007,0.019338,-1.014211,8821731200.000000,126219343.872070
1995-02-08,3.867188,0.003923,53.338860,1,0.603915,69.047764,51.783886,0.018537,-1.492519,8870881600.000000,189305845.312246
1995-02-09,3.867188,0.008933,53.328155,1,0.595564,74.359014,63.071450,0.017370,-0.226757,8870881600.000000,164404219.239044
1995-02-10,3.875000,0.012318,53.876808,1,0.640481,76.922957,69.997203,0.017483,0.404858,8920744000.000000,193346657.925415
1995-02-13,3.875000,0.013981,53.855271,1,0.679239,83.333333,76.665268,0.017603,3.549047,8920744000.000000,148168131.065369
1995-02-14,3.867188,0.013947,53.118776,1,0.700484,80.555725,78.610497,0.016635,3.340292,8889622400.000000,120353067.446645
1995-02-15,3.796875,0.008831,47.003251,0,0.403956,55.555556,67.083026,0.020597,2.966102,8742620800.000000,556615480.063883
1995-02-16,3.804688,0.005763,47.831559,0,0.496162,58.333503,62.708265,0.019431,2.526315,8799364800.000000,215449893.038432
1995-02-17,3.773438,0.001634,45.357227,0,0.331262,47.222392,54.965328,0.017912,2.114165,8761540800.000000,143022012.023926
1995-02-21,3.734375,-0.003446,42.405835,0,0.151986,31.428452,43.196890,0.018612,1.271186,8706148800.000000,207720000.000000
1995-02-22,3.843750,0.000625,51.872612,1,0.820906,71.428522,57.312706,0.021816,2.286889,8767051200.000000,232349009.680176
1995-02-23,3.851563,0.003735,52.450604,1,0.865189,67.857361,62.585033,0.021133,1.232033,8826990400.000000,230703502.387492
1995-02-24,3.828125,0.004077,50.463329,1,0.711181,53.846154,58.215594,0.019252,0.409836,8792812800.000000,131281151.265717
1995-02-27,3.859375,0.006147,52.917066,1,0.883355,69.230769,63.723181,0.018200,-0.202033,8821404800.000000,110123879.544576
1995-02-28,3.937500,0.012169,58.337218,1,1.345798,93.333333,78.528257,0.018924,1.818169,8873948800.000000,205797333.333333
1995-03-01,3.953125,0.016336,59.301323,1,1.377998,83.333333,80.930795,0.019016,2.016129,8925980800.000000,205960000.000000
1995-03-02,3.984375,0.020082,61.061497,1,1.495477,94.444444,87.687620,0.017219,2.822581,8952019200.000000,103407712.472026
1995-03-03,3.976563,0.020829,60.271410,1,1.377931,91.666836,89.677228,0.016259,2.828282,8920243200.000000,126193765.151978
1995-03-06,4.019531,0.022850,62.959428,1,1.508402,98.717638,94.197433,0.017401,5.864185,8965400000.000000,180215621.760813
1995-03-07,4.083984,0.026883,66.721593,1,1.655142,89.688027,91.942730,0.018926,7.340836,9057150400.000000,373900800.000000
1995-03-08,4.281250,0.040380,74.432228,1,2.049033,98.630055,95.286392,0.023480,13.457543,9197246400.000000,592124522.267660
1995-03-09,4.242188,0.043928,69.798934,1,1.632225,90.540623,92.913508,0.024411,13.598339,9139008000.000000,246906568.513489
1995-03-10,4.285156,0.046188,71.019970,1,1.565018,97.972890,95.443199,0.025739,11.483727,9183332800.000000,188207249.204763
1995-03-13,4.312500,0.046420,71.748863,1,1.474846,93.167626,94.305413,0.024713,11.967532,9217883200.000000,148953617.991638
1995-03-14,4.484375,0.054487,76.470832,1,1.670546,97.727273,96.016343,0.027047,17.142857,9296526400.000000,348979200.000000
1995-03-15,4.406250,0.050964,69.633924,1,1.350445,86.206887,91.111615,0.026390,14.170040,9239232000.000000,253945509.880066
1995-03-16,4.382813,0.043734,67.694399,1,1.196996,82.758679,86.935147,0.023976,11.309536,9191721600.000000,208105465.103149
1995-03-17,4.371094,0.035208,66.843395,1,1.090805,79.878123,83.406635,0.024544,10.573135,9131852800.000000,263874873.198446
1995-03-20,4.445313,0.031721,69.058736,1,1.145003,90.540623,86.973629,0.023740,11.568639,9169625600.000000,167321706.003825
1995-03-21,4.402344,0.024024,65.842282,1,0.985051,82.876782,84.925205,0.022517,10.707268,9094852800.000000,330733359.186300
1995-03-22,4.433594,0.018773,66.783648,1,0.977621,88.356238,86.640722,0.021177,10.301288,9147316800.000000,231511079.177856
1995-03-23,4.546875,0.020524,70.822365,1,1.101592,95.180719,90.910721,0.022674,11.334303,9252603200.000000,476530633.333333
1995-03-24,4.617188,0.023782,72.288611,1,1.130571,97.468356,94.189538,0.021653,7.846726,9318286400.000000,302587481.320190
1995-03-27,4.562500,0.019782,67.848397,1,0.965798,86.567085,90.378312,0.021042,7.550632,9257278400.000000,278984519.393921
1995-03-28,4.601563,0.017381,68.906483,1,0.967266,93.442630,91.910471,0.019848,7.383797,9304881600.000000,218677215.132650
1995-03-29,4.515625,0.008091,62.614582,1,0.777335,75.409761,83.660116,0.021424,4.710145,9239118400.000000,299102668.713888
1995-03-30,4.507813,-0.000062,62.108687,1,0.721384,65.957491,74.808803,0.023546,0.522659,9164107200.000000,336378373.845418
1995-03-31,4.445313,-0.010566,57.675531,1,0.579565,38.461635,56.635219,0.023690,0.886536,9101027200.000000,280903145.052592
1995-04-03,4.375000,-0.022466,53.263231,1,0.432996,10.810793,33.723006,0.024565,-0.178264,9035409600.000000,288273164.596303
1995-04-04,4.367188,-0.030579,52.788577,1,0.395214,8.108260,20.915633,0.024688,-0.089365,8968720000.000000,293330048.100026
1995-04-05,4.414063,-0.032332,55.273669,1,0.461508,34.883813,27.899723,0.024812,-0.702988,9034512000.000000,287840020.914714
1995-04-06,4.375000,-0.035418,52.683622,1,0.377325,23.255781,25.577752,0.024215,-0.621129,8999097600.000000,155168573.757935
1995-04-07,4.351563,-0.038100,51.205003,1,0.322329,16.279189,20.928470,0.023184,-1.850220,8955948800.000000,188663640.191650
1995-04-10,4.433594,-0.033570,55.729129,1,0.463849,40.697759,30.813114,0.023423,-2.491398,8999118400.000000,190272274.139913
1995-04-11,4.507813,-0.025180,59.244310,1,0.619111,62.790750,46.801932,0.021882,-2.368866,9042742400.000000,195754193.555196
1995-04-12,4.476563,-0.021483,57.058688,1,0.546763,53.488438,50.145185,0.024374,-1.883551,9002312000.000000,181620943.926239
1995-04-13,4.531250,-0.015388,59.573474,1,0.667683,71.428571,60.786878,0.023150,-1.528024,9035126400.000000,147750259.382375
1995-04-17,4.835938,0.007879,70.691652,1,1.350649,92.000007,76.393442,0.030966,7.093436,9223040000.000000,904334259.736125
1995-04-18,4.796875,0.018735,67.131258,1,1.223029,85.333264,80.863353,0.029095,6.412467,9147430400.000000,362689800.000000
1995-04-19,4.757813,0.021200,64.522609,1,1.085757,78.666684,79.765019,0.027583,7.029876,9088267200.000000,281795563.570404
1995-04-20,4.703125,0.017231,61.294298,1,0.926113,69.333277,74.549148,0.029777,7.500000,9004353600.000000,395311738.337708
1995-04-21,4.687500,0.011891,60.183264,1,0.892402,66.666612,70.607880,0.026869,7.334514,8950798400.000000,251876817.024740
1995-04-24,4.859375,0.017910,65.765938,1,1.353288,95.999922,83.303901,0.027673,10.088484,9018888000.000000,327171436.228434
1995-04-25,5.000000,0.028699,69.231014,1,1.600901,98.901033,91.102467,0.027687,14.285714,9088259200.000000,343604247.052511
1995-04-26,4.976563,0.031375,67.585361,1,1.449843,94.252940,92.677703,0.025328,14.362656,9043953600.000000,220604980.751038
1995-04-27,4.914063,0.026263,64.418529,1,1.217529,83.146124,87.911914,0.030526,10.837003,8915108800.000000,632144840.958659
1995-04-28,5.109375,0.032929,69.047552,1,1.506266,97.058764,92.485339,0.031805,13.344875,9007212800.000000,465317112.612406
1995-05-01,5.132813,0.035586,69.312644,1,1.400334,87.500059,89.992699,0.030331,14.659684,9072763200.000000,338164964.585622
1995-05-02,4.972656,0.023791,60.833273,1,1.008868,67.788403,78.890551,0.031900,9.741369,8994664000.000000,392631512.586466
1995-05-03,5.054688,0.018960,62.944866,1,1.081416,77.227769,78.059160,0.028908,4.523424,9056230400.000000,310557605.619049
1995-05-04,5.093750,0.015960,63.984785,1,1.071410,76.923077,77.491119,0.028769,6.188925,9122755200.000000,340593116.666667
1995-05-05,5.000000,0.005754,59.217548,1,0.841301,61.538462,69.514790,0.027957,5.090301,9079048000.000000,219901863.894145
1995-05-08,4.992188,-0.002963,58.842282,1,0.768634,60.256489,64.885639,0.025755,6.146190,9035059200.000000,219371250.142161
1995-05-09,4.988281,-0.010033,58.612042,1,0.711189,59.615306,62.250473,0.023936,6.416656,8998310400.000000,183217655.841064
1995-05-10,4.953125,-0.017673,56.763016,1,0.609042,49.295731,55.773102,0.023165,1.929260,8959622400.000000,192231012.298584
1995-05-11,5.085938,-0.014509,61.271390,1,0.788613,72.463832,64.118467,0.024044,1.718760,8998296000.000000,194878693.647003
1995-05-12,5.046875,-0.015675,59.162078,1,0.673985,59.321992,61.720229,0.024046,1.412863,8962104000.000000,183504755.752563
1995-05-15,5.082031,-0.014721,60.343332,1,0.721673,66.949015,64.334622,0.024290,3.418104,8997336000.000000,178499625.000000
1995-05-16,5.304688,-0.000490,66.941245,1,1.077901,98.372514,81.353568,0.026972,3.822639,9084044800.000000,454120432.251485
1995-05-17,5.375000,0.011597,68.371395,1,1.134331,89.393847,85.373707,0.026008,4.718407,9150560000.000000,357519221.144613
1995-05-18,5.289063,0.011707,63.621338,1,0.926227,71.875000,78.624354,0.026190,6.362942,9092233600.000000,311074151.874797
1995-05-19,5.335938,0.012755,64.744187,1,0.945373,81.250000,79.937177,0.024435,5.564142,9137424000.000000,239956323.849487
1995-05-22,5.453125,0.018793,67.905601,1,1.091951,97.101447,88.519312,0.026856,7.055215,9228806400.000000,492608250.000000
1995-05-23,5.531250,0.025106,69.269508,1,1.184726,100.000000,94.259656,0.026735,10.625000,9284323200.000000,304221943.750000
1995-05-24,5.468750,0.022230,65.892791,1,1.042351,81.176457,87.718056,0.027319,9.546155,9215638400.000000,377766400.000000
1995-05-25,5.578125,0.024663,68.162524,1,1.163718,97.647057,92.682557,0.026497,11.824600,9259078400.000000,240503763.809204
1995-05-26,5.468750,0.016280,62.592204,1,0.965476,81.176457,86.929507,0.026788,10.410095,9206144000.000000,290863500.000000
1995-05-30,5.187500,-0.009450,51.423726,1,0.450515,38.823485,62.876496,0.035702,1.996918,9106531200.000000,527117764.999390
1995-05-31,5.292969,-0.020001,54.616676,1,0.626632,54.166739,58.521618,0.036679,4.876170,9226288000.000000,624824885.701497
1995-06-01,5.257813,-0.029415,53.251745,1,0.538260,44.155879,51.338748,0.033993,3.458897,9165134400.000000,323126733.326976
1995-06-02,5.195313,-0.039301,51.052636,1,0.394472,33.766261,42.552504,0.031428,-2.061855,9109577600.000000,289213680.658213
1995-06-05,5.296875,-0.038404,54.238901,1,0.582483,44.117647,43.335076,0.032998,-1.453488,9165430400.000000,293081758.877563
1995-06-06,5.195313,-0.043672,50.658539,1,0.336681,25.000090,34.167583,0.033849,-1.772526,9116393600.000000,257714585.882568
1995-06-07,5.250000,-0.042456,52.440057,1,0.428007,35.294118,34.730850,0.033088,-1.610551,9180984000.000000,337585772.766368
1995-06-08,5.257813,-0.040134,52.654792,1,0.411433,36.764796,35.747823,0.029193,-3.581653,9210304000.000000,154159076.480865
1995-06-09,5.304688,-0.034657,54.330476,1,0.491200,45.588325,40.668074,0.030636,-4.096037,9291518400.000000,428702092.892710
1995-06-12,5.234375,-0.034890,51.426784,1,0.311408,32.352941,36.510508,0.028930,-4.285714,9245686400.000000,240379291.666667
1995-06-13,5.242188,-0.033623,51.714087,1,0.310214,33.823619,35.167063,0.026616,-6.022400,9283377600.000000,197878811.981710
1995-06-14,5.238281,-0.032154,51.548456,1,0.298874,33.581968,34.374516,0.024776,-4.214294,9240281600.000000,225075593.750000
1995-06-15,5.304688,-0.026075,54.227447,1,0.462726,46.969789,40.672153,0.022561,2.259045,9284193600.000000,232138972.292582
1995-06-16,5.437500,-0.013127,59.119230,1,0.795459,81.355848,61.014000,0.023494,2.730618,9376472000.000000,498639806.333923
1995-06-19,5.613281,0.006218,64.069845,1,1.222553,99.121180,80.067590,0.024725,6.760754,9455454400.000000,438645418.750000
1995-06-20,5.710938,0.023560,66.217530,1,1.441247,100.000000,90.033795,0.023117,9.924811,9512124800.000000,321722601.348368
1995-06-21,5.656250,0.028960,63.441704,1,1.321303,82.352882,86.193339,0.023869,6.784661,9454900800.000000,325312488.262177
1995-06-22,5.742188,0.035502,65.457876,1,1.491214,95.294121,90.743730,0.022205,10.526315,9501196800.000000,264755264.717102
1995-06-23,5.695313,0.033859,63.055036,1,1.381146,87.804878,89.274304,0.022183,8.482152,9454840000.000000,264197558.486430
1995-06-26,5.609375,0.024602,58.843179,1,1.130424,74.390169,81.832237,0.021720,6.686469,9413792000.000000,231215694.024404
1995-06-27,5.429688,0.005020,51.474449,1,0.588777,43.589744,62.710990,0.026207,2.356406,9347787200.000000,363198297.991180
1995-06-28,5.492188,-0.004564,53.644955,1,0.736545,53.846154,58.278572,0.029733,4.925382,9455073600.000000,585046184.105428
1995-06-29,5.585938,-0.005374,56.511431,1,0.945402,68.831194,63.554883,0.027733,6.557376,9512716800.000000,320790421.662140
1995-06-30,5.648438,-0.002623,58.341593,1,1.039958,79.220796,71.387839,0.025709,7.829997,9566059200.000000,301162316.957092
1995-07-03,5.683594,0.000475,59.203088,1,1.064157,85.064947,78.226393,0.022404,7.142857,9582822400.000000,95144264.243317
1995-07-05,5.667969,0.000387,58.601213,1,0.954145,80.147059,79.186726,0.021639,4.238515,9534275200.000000,276175427.932739
1995-07-06,5.796875,0.007530,62.342984,1,1.180293,96.923074,88.054900,0.022457,3.270712,9581345600.000000,270777386.648305
